meaning_id,unit_id,full_entry,meaning,russian_borrowing,article_gender,meaning_gender,gendered,comment,suffix,suffix_bVc,suffix_ak,deverbal,infinitive,stress,human,sex=f,sex=m,indspec,massabstr,large,small,animals,water,trees,fruit,techtransport,culturalprod.,name,householdobjects,food,drink,plants,events,pos,neg,weather,bodyparts,buildings,landscape,milkprod.,sicknesses,meanings_concatenated,meaning_with_examples,label_id
14074,11901,"САДБАРК, САДБĀРК, САДБАРГ 1. 1) ж. розовый куст; ш. дам му садба́рг-ти лап гул на моем кусте роз много цветов; 2) м. роза; ш. ди садбарк му-рд дāк дай мне эту розу; 2. и. с. ж. Садбāрк, Садбарк, Садбарг.","имя собств. жен. Садбāрк, Садбарк, Садбарг",0,fm,f,0,name,,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"имя собств. жен. Садбāрк, Садбарк, Садбарг","имя собств. жен. Садбāрк, Садбарк, Садбарг",
14078,11905,"САДО м. 1) голос, крик; ш. ту боб му садо на́-х̌уд твой дедушка не слышал моего голоса; б. йи-лāв тӣ́зд-ат, тар wи ғу̊w садо йоδд он прошел немного, и до его слуха донесся крик; 2) звук, шум, гомон; грохот; б. му цан садо то бар-фалак су́т-ат, wа́з-ум дӯрбӣ́н-ец чӯ́х̌т иди, нахчӣре́н-и ту́-йен θӣмов сат как только раздался выстрел моего ружья, я посмотрел в бинокль, а горных коз как не бывало; садо ч. шуметь, кричать; издавать звуки (в разн. знач.); ш. а́-δа ху, садо хах̌ на́-кини! парень, не кричи громко!; ш. пишен ца та́рδен, садо ки́нен когда кошки дерутся, они мяукают; б. садо мā́-кинет-ат, а́ру̊ йа́дет не шумите и спускайтесь сюда; садо δ. (δāδ) издавать звук, кричать; ш. wу́з-ум ди δод садо, йу пӣц гāх̌т я как крикнул, – он и обернулся.","голос, крик",0,m,m,0,,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"голос, крик; звук, шум, гомон; грохот","голос, крик; твой дедушка не слышал моего голоса; он прошел немного, и до его слуха донесся крик",
14088,11912,"САДОҚАТ м. преданность, верность.","преданность, верность",0,m,m,0,,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,"преданность, верность","преданность, верность",
14098,11922,"САЙД м. охота, ловля; сайд ч. охотиться, убивать дичь на охоте.","охота, ловля",0,m,m,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"охота, ловля","охота, ловля",
14100,11924,"шб. САЙИД, ш. тж. САЙӢД 1. сеид, пир (духовный сан); ш. мāш ҷо́й-ен йи wахт сайӣден вад в нашем краю одно время жили сеиды; 2. имя собств. муж. и жен. или их компонент, напр., ш. Сайӣд, Сайӣдзокир. Сайӣдбек, Сайӣдшо, б. Сайӣдали; ж. ш. Сайӣдмо, Сайӣдбегим, б. Сайидмо, Сайидбегим.","сеид, пир (духовный сан)",0,,,0,abstr human,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"сеид, пир (духовный сан); имя собств. муж. и жен. или их компонент","сеид, пир (духовный сан); в нашем краю одно время жили сеиды",
14101,11924,"шб. САЙИД, ш. тж. САЙӢД 1. сеид, пир (духовный сан); ш. мāш ҷо́й-ен йи wахт сайӣден вад в нашем краю одно время жили сеиды; 2. имя собств. муж. и жен. или их компонент, напр., ш. Сайӣд, Сайӣдзокир. Сайӣдбек, Сайӣдшо, б. Сайӣдали; ж. ш. Сайӣдмо, Сайӣдбегим, б. Сайидмо, Сайидбегим.",имя собств. муж. и жен. или их компонент,0,f,f,0,name,,0,0,0,0,,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"сеид, пир (духовный сан); имя собств. муж. и жен. или их компонент",имя собств. муж. и жен. или их компонент; Сайид; Сайидзокир; Сайидбек; Сайидшо; Сайидали; Сайидмо; Сайидбегим; Сайидмо; Сайидбегим,
14103,11926,"САЙӢФĀ ж. страница; ш. маҳ, мам йи сайӣфā х̌ой на, прочти эту одну страничку; ш. цу̊нд сайӣфā-т нивишт? сколько страниц (ты) написал?",страница,0,f,f,0,,,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,страница,"страница; на, прочти эту одну страничку; сколько страниц (ты) написал?",
14119,11939,САЛ(Л)А-ВӢСТ м. повязывание чалмы; ш. йи́д-та салла-вӣст на́-вāр-δед он не может повязывать чалму.,повязывание чалмы,0,m,m,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,повязывание чалмы,повязывание чалмы; он не может повязывать чалму,
14122,11942,"САЛМĀ м. петля (на виселице); салмā wеδдоw вешать, подвергать смертной казни через повешение; ху салмā wеδдоw вешаться, лишать себя жизни.",петля (на виселице),0,m,m,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,петля (на виселице),петля (на виселице),
14137,11954,САЛУ̊МНУ̊МĀ ж. письменное приветствие.,письменное приветствие,0,f,f,0,,,0,0,0,0,,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,письменное приветствие,письменное приветствие,
14143,11960,"САМАР 1 м. плод. Ср. бар 4, бāрā.",плод,0,m,m,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,плод,плод,
14149,11967,"САМБӮСĀ м. самбуса, испеченный на стене очага пирожок с мясом.","самбуса, испеченный на стене очага пирожок с мясом",0,m,m,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"самбуса, испеченный на стене очага пирожок с мясом","самбуса, испеченный на стене очага пирожок с мясом",
14165,11982,САН(Г)БАҚ(Қ)Ā ж. черепаха.,черепаха,0,f,f,0,animal,,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,черепаха,черепаха,
14166,11983,"шб. САНГИЛĀ ш. тж. САНГИЛĀР ж. навоз или кизяк с глиной, малопригодный для топлива; ш. сит қати δӣ́д-та сангилāр лу̊́вен навоз с глиной называют ""сангилар""; ш. дӯсик сангилā бидух wе́δет, дāδ тӣвден дӯсди сен пожгите немного кизяка, чтобы комаров стало поменьше.","навоз или кизяк с глиной, малопригодный для топлива",0,f,f,0,,,0,0,0,0,,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"навоз или кизяк с глиной, малопригодный для топлива","навоз или кизяк с глиной, малопригодный для топлива; навоз с глиной называют ""сангилар""; пожгите немного кизяка, чтобы комаров стало поменьше",
14169,11986,САНГИЛОВИ (< тдж. саги оби) ж. выдра; ш. сангилови́-та пис дарйо-лā́в-аθ ноɣ̌д выдра ходит по берегам рек.,выдра,0,f,f,0,animal,,0,0,0,0,,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,выдра,выдра; выдра ходит по берегам рек,
14171,11988,"САНГОВ м. каменистый берег; отмель; пересохшее русло реки; ш. wам пу̊́т-и зох̌т ху, па́тêwд-и тар сангов он взял тот мяч и бросил на отмель; ш. йу мойи рā́нг-ти бар са́нги сангов ред он остался, как рыба на отмели; шб. ба сари сангов, ш. тж. ба санги сангов на произвол судьбы; без присмотра, без ухода; б. дев ғāце́н-ум чӯх̌т ху, дā́δ-ен ба сари сангов му на́-лāк-чӯд я вырастила этих девушек, и они вот не оставили меня на произвол судьбы.",каменистый берег; отмель; пересохшее русло реки,0,m,m,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,каменистый берег; отмель; пересохшее русло реки,"каменистый берег; отмель; пересохшее русло реки; он взял тот мяч и бросил на отмель; он остался, как рыба на отмели",
14181,11997,"шб. САНДĀЛ, ш. тж. СИНДĀЛ, СИНДӢЛ м. опорки, потрепанная, изорванная обувь, старая обувь; б. йу̊́дирд а́чаθ сандāл нист, фу́каθ-ен wêх̌ч здесь нет даже никаких потрепанных сапог, все порвались; ш. сандā́л-ат пандāл дараw анцӣвд сен они принимаются чинить всякие опорки. Ср. сипӣл.","опорки, потрепанная, изорванная обувь, старая обувь",0,m,m,0,,,0,0,0,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"опорки, потрепанная, изорванная обувь, старая обувь","опорки, потрепанная, изорванная обувь, старая обувь; здесь нет даже никаких потрепанных сапог, все порвались; они принимаются чинить всякие опорки",
